id,earmark_id,city,state
131,125,New Roads,LA
132,126,"",LA
133,127,"",LA
134,128,"",AR
135,128,"",LA
136,129,Grambling,LA
137,130,Selfridge Air National Guard base,MI
138,131,"Barnes Manpower Personnel Training, Air Guard Squadron",MA
139,132,"",LA
140,133,Cannon AFB,NM
141,134,Offutt AFB,NE
142,135,Menwith Hill Station,""
143,136,Monroe,LA
144,137,"",LA
145,138,"",LA
146,139,New Orleans,LA
147,140,New Orleans,LA
148,141,San Antonio,TX
149,143,"",LA
150,144,"",LA
151,145,"",LA
152,146,"",LA
153,147,"",LA
154,148,Baltimore,MD
155,149,Baton Rouge,LA
156,150,"",LA
157,151,Bagram,""
158,152,"",LA
159,153,"",AR
160,153,"",LA
161,154,Grant Parish,LA
162,155,Shreveport,LA
163,156,Shreveport,LA
164,157,Belle Chasse,LA
165,159,"",LA
166,160,"",ME
167,161,Portland,ME
168,162,"",ME
169,163,Portland,ME
170,164,Portland,ME
171,165,"",ME
172,166,"",ME
173,167,Sanford,ME
174,168,"",ME
175,170,Portland,ME
176,172,Lewiston,ME
177,174,South Portland,ME
178,175,Portland,ME
179,176,New Gloucester,ME
180,177,"",ME
181,178,Orono,ME
182,179,Augusta,ME
183,180,Portland,ME
184,182,"",AK
185,182,"",ID
186,182,"",ME
187,182,"",MI
188,182,"",MN
189,182,"",MS
190,182,"",NC
191,182,"",OR
192,182,"",TN
193,182,"",WV
194,183,"",CT
195,183,"",ME
196,183,"",VT
197,185,Nashua,NH
198,186,Portland,ME
199,187,"",ME
200,188,"",ME
201,188,"",NH
202,189,Orono,ME
203,190,Portsmouth Naval Shipyard,ME
204,192,Natrona Heights,PA
205,193,"",PA
206,194,"",PA
207,195,Allison Park,PA
208,196,Monaca,PA
209,197,Saxonburg,PA
210,198,Cheswick,PA
211,199,"",PA
212,200,Beaver,PA
213,201,Pittsburgh,PA
214,202,New Castle,PA
215,203,New Castle,PA
216,204,Pittsburgh,PA
217,205,New Castle,PA
218,206,Wexford,PA
219,207,Pittsburgh,PA
220,208,Ross Township,PA
221,209,Union Township,PA
222,210,Butler,PA
223,211,Pittsburgh,PA
224,212,Allegheny City,PA
225,213,"",PA
226,214,Pittsburgh,PA
227,215,"",PA
228,216,"",NJ
229,217,Camden,NJ
230,218,Camden,NJ
231,219,Glassboro,NJ
232,220,"",NJ
233,221,Camden,NJ
234,222,Camden,NJ
235,223,Waltham,MA
236,223,-,MI
237,223,East Riverton,NJ
238,223,Warren,OH
239,223,Columbia,SC
240,224,Camden,NJ
241,225,Cranbury,NJ
242,226,Camden,NJ
243,227,Camden,NJ
244,227,King of Prussia,PA
245,229,Arlington,VA
246,230,Camden,NJ
247,231,Fort Bragg,NC
248,232,Fort Drum,NY
249,233,Fort Lewis,WA
250,234,Fort Benning,GA
251,235,Fort Campbell,KY
252,236,Camp Lejeune,NC
253,237,Fort Bliss,TX
254,238,Oneonta,NY
255,239,Auburn,NY
256,240,Utica,NY
257,241,Griffiss Northeast Air Defense (NEADS) ANG Base,NY
258,242,Rome,NY
259,243,"",NY
260,244,Herkimer,NY
261,245,Rome,NY
262,246,Utica,NY
263,247,"",NY
264,248,Washington Navy Yard,DC
265,249,"",NY
266,250,Utica,NY
267,251,New Hartford,NY
268,252,Rome,NY
269,253,Utica,NY
270,254,"",NY
271,255,"",NY
272,256,Geneva,NY
273,257,"",NY
274,258,Huntsville,AL
275,258,Rome,NY
276,259,"",MI
277,259,"",NY
278,260,"",CA
279,260,"",NY
280,260,"",PA
281,261,Geneva,NY
282,262,Geneva,NY
283,263,Geneva,NY
284,264,San Bernardino,CA
285,265,San Bernardino,CA
286,266,San Bernardino,CA
287,267,Fontana,CA
288,268,Fontana,CA
289,268,Rialto,CA
290,269,San Bernardino,CA
291,270,San Bernardino,CA
292,271,"",CA
293,272,Washington,DC
294,273,"",CA
295,274,San Bernardino,CA
296,275,San Bernardino,CA
297,276,San Bernardino,CA
298,277,"",MN
299,278,Princeton,MN
300,279,"",MN
301,280,"",MN
302,281,"",MN
303,282,Minneapolis,MN
304,283,St. Paul,MN
305,284,"",AL
306,285,Montgomery,AL
307,286,"",AL
308,287,Center Point,AL
309,288,Jefferson County,AL
310,289,Birmingham,AL
311,290,"",AL
312,291,Clanton,AL
313,292,Argo,AL
314,293,Mobile,AL
315,294,Birmingham,AL
316,295,Auburn,AL
317,296,"",WA
318,297,"",OR
319,297,"",WA
320,298,Wright-Patterson AFB,OH
321,299,Little Rock AFB,AR
322,300,"",WA
323,301,Longview,WA
324,302,"",WA
325,303,"",WA
326,304,"",WA
327,305,"",WA
328,306,Olympia,WA
329,307,Ilwaco,WA
330,308,Longview,WA
331,309,Olympia,WA
332,310,Seattle,WA
333,311,"",WA
334,312,"",DC
335,313,"",OR
336,313,"",WA
337,315,Portland,OR
338,316,St. Johnsbury,VT
339,317,"",ID
340,317,"",OR
341,317,"",WA
342,319,Takoma,WA
343,320,"",WA
344,321,Pullman,WA
345,322,"",WA
346,323,"",WA
347,324,"",ID
348,324,"",WA
349,325,Seattle,WA
350,326,Seattle,WA
351,327,Tacoma,WA
352,328,"",WA
353,329,"",LA
354,330,"",LA
355,331,"",LA
356,332,Baton Rouge,LA
357,333,"",LA
358,334,"",LA
359,335,Iberville Parish,LA
360,336,Ascension Parish,LA
361,337,"",LA
362,338,Baton Rouge,LA
363,339,Carville,LA
364,340,Baton Rouge,LA
365,341,Baton Rouge,LA
366,342,"",LA
367,343,Livingston Parish,LA
368,344,"",LA
369,346,"",WI
370,347,Schriever AFB,CO
371,348,Beloit,WI
372,349,Beloit,WI
373,350,Fort Sill,OK
374,351,Fort Sill,OK
375,352,Naval Air Station Pensacola,FL
376,353,Wright-Patterson AFB,OH
377,354,Madison,WI
378,355,Madison,WI
379,356,Fitchburg,WI
380,357,Wright-Patterson AFB,OH
381,358,Wright-Patterson AFB,OH
382,359,MacDill AFB,FL
383,360,MacDill AFB,FL
384,361,MacDill AFB,FL
385,362,MacDill AFB,FL
386,363,MacDill AFB,FL
387,364,Naval Air Station Fort Worth Joint Reserve base,TX
388,365,MacDill AFB,FL
389,366,Tinker AFB,OK
390,367,"",WI
391,368,Madison,WI
392,369,Madision,WI
393,371,"",WI
394,372,Fort Indiantown Gap,PA
395,373,Fort Carson,CO
396,374,Fort Riley,KS
397,375,Beloit,WI
398,377,Monroe,WI
399,378,"",WI
400,379,Madison,WI
401,380,Madison,WI
402,381,Madison,WI
403,382,"",WI
404,383,Madison,WI
405,384,Anderson,SC
406,385,Robins AFB,GA
407,387,Due West,SC
408,388,Elmendorf AFB,AK
409,389,Fort Worth,TX
410,390,Elmendorf AFB,AK
411,391,Hill AFB,UT
412,392,Patuxent River,MD
413,393,"",SC
414,394,Clinton,SC
415,395,Clemson,SC
416,396,"",SC
417,397,"",SC
418,398,Huntsville,AL
419,399,"",SC
420,400,Augusta,GA
421,401,"",GA
422,402,Fort Huachuca,AZ
423,403,Statesboro,GA
424,404,Millen,GA
425,405,"",AZ
426,406,Louisville,GA
427,407,Atlanta,GA
428,408,Savannah,GA
429,409,"",GA
430,410,Savannah,GA
431,411,Sandersville,GA
432,412,"",GA
433,413,"",HI
434,414,Swainsboro,GA
435,415,Sandersville,GA
436,416,"",GA
437,417,Savannah Air National Guard,GA
438,418,"",GA
439,419,Columbia,TN
440,420,Atlanta,GA
441,421,"",GA
442,422,Savannah,GA
443,423,Savannah,GA
444,424,"",GA
445,425,Westminster,MD
446,426,Hagerstown,MD
447,427,"",MD
448,428,Columbia,MD
449,429,Rocket Center,WV
450,430,"",MD
451,431,"",AL
452,432,Frederick,MD
453,433,"",MD
454,434,"",MD
455,435,"",MD
456,439,"",AZ
457,440,"",NM
458,441,"",MD
459,442,Frederick,MD
460,443,"",AK
461,443,"",HI
462,444,Milwaukee,MA
463,444,Hudson,NJ
464,444,Parsippany,WI
465,446,Frederick,MD
466,446,Buffalo,NY
467,447,McClellan,CA
468,447,Linthicum,MD
469,448,"",AK
470,449,"",AK
471,450,Clarksburg,MD
472,451,"",TX
473,452,Arlington,TX
474,453,"",TX
475,454,Ennis,TX
476,455,Arlington,TX
477,456,"",TX
478,457,Crockett,TX
479,458,Kennedale,TX
480,459,"",TX
481,460,Arlington,TX
482,461,"",IN
483,461,"",TX
484,462,"",AK
485,463,"",AK
486,463,"",HI
487,464,Barrington,IL
488,465,Barrington-Inverness,IL
489,466,"",IL
490,467,Lake County,IL
491,468,"",AK
492,469,"",AK
493,470,Barrington,IL
494,471,"",IL
495,472,"",IL
496,473,Chicago,IL
497,474,"",ID
498,475,"",IL
499,476,Barrington,IL
500,477,Barrington,IL
501,478,Waukegan,IL
502,479,"",IL
503,480,Lake Zurich,IL
504,481,Woodstock,IL
505,482,"",IL
506,483,"",IL
507,484,"",IL
508,485,Schaumburg,IL
509,486,"",IL
510,487,"",IL
511,488,Johnsburg,IL
512,489,"",IL
513,490,North Charleston,SC
514,491,Chicago,IL
515,492,Chicago,IL
516,493,"",IL
517,494,"",LA
518,495,Los Angeles,CA
519,496,Los Angeles,CA
520,497,Los Angeles,CA
521,498,Los Angeles,CA
522,499,Los Angeles,CA
523,500,Los Angeles,CA
524,501,Los Angeles,CA
525,502,Los Angeles,CA
526,503,Los Angeles,CA
527,504,Los Angeles,CA
528,505,Los Angeles,CA
529,506,Los Angeles,CA
530,507,Los Angeles,CA
531,508,Los Angeles,CA
532,509,"",CA
533,510,"",CA
534,511,"",CA
535,512,"",CA
536,513,"",CA
537,514,"",CA
538,515,"",NV
539,516,Las Vegas,NV
540,517,Las Vegas,NV
541,518,North Las Vegas,NV
542,519,Las Vegas,NV
543,521,"",NV
544,524,"",NV
545,526,Las Vegas,NV
546,528,Carson City,NV
547,529,North Las Vegas,NV
548,530,"",NV
549,531,North Las Vegas,NV
550,533,"",NV
551,534,Las Vegas,NV
552,535,"",NY
553,536,Las Vegas,AZ
554,536,Phoenix,NV
555,537,Sparks,NV
556,538,Buffalo,MA
557,538,Bolton,NY
558,539,"",NV
559,540,Las Vegas,NV
560,541,Las Vegas,NV
561,542,Las Vegas,NV
562,543,"",NV
563,544,Wright-Patterson AFB,OH
564,545,Macdill AFB,FL
565,546,Wright-Patterson AFB,OH
566,547,"",CA
567,550,Monterey,CA
568,551,Van Nuys,CA
569,552,North Hills,CA
570,553,Los Angeles,CA
571,555,Los Angeles,CA
572,556,La Jolla,CA
573,557,Sylmar,CA
574,558,"",CA
575,559,"",CA
576,560,Pacoima,CA
577,561,San Fernando,CA
578,562,Los Angeles,CA
579,563,"",CA
580,564,Mountain Home,AR
581,565,"",AR
582,566,Newport,AR
583,567,State University,AR
584,568,Heber Springs,AR
585,569,"",AR
586,570,"",AR
587,571,"",AR
588,572,"",OH
589,573,"",AR
590,574,"",AR
591,575,"",AR
592,576,"",PA
593,577,"",AR
594,578,Stuttgart,AR
595,579,"",AR
596,580,Stuttgart,AR
597,581,Marion,AR
598,582,"",AR
599,583,San Francisco,CA
600,584,"",AR
601,585,"",AR
602,586,"",AR
603,586,"",IL
604,586,"",KY
605,586,"",LA
606,586,"",MO
607,586,"",MS
608,586,"",TN
609,587,"",AR
610,588,"",AR
611,589,Stuttgart,AR
612,590,Helena,AR
613,591,"",AR
614,592,"",AR
615,593,State University,AR
616,594,"",CA
617,595,"",CA
618,596,"",CA
619,598,Little Rock,AR
620,599,Jonesboro,AR
621,600,"",AR
622,601,"",AR
623,602,"",AR
624,603,McCrory,AR
625,604,"",AR
626,605,"",AR
627,606,Batesville,AR
628,607,Cabot,AR
629,608,"",AR
630,609,"",SC
631,610,"",SC
632,611,"",AR
633,612,Little Rock,AR
634,613,Little Rock,AR
635,614,"",AR
636,615,State University,AR
637,615,Tallahassee,FL
638,616,Scottsboro,AL
639,617,Blue Grass Army Depot,KY
640,618,Pueblo Army Depot,CO
641,619,"",AR
642,619,"",MO
643,621,Camp Robinson,AR
644,622,Fort Indiantown Gap,PA
645,623,Booneville,AR
646,624,Little Rock,AR
647,625,Little Rock,AR
648,626,Little Rock,AR
649,627,Little Rock AFB,AR
650,628,Little Rock AFB,AR
651,629,Little Rock,AR
652,630,Camp Robinson,AR
653,631,"",AR
654,631,"",MO
655,632,"",AR
656,633,Bollingbrook,IL
657,634,Romeoville,IL
658,635,Wheaton,IL
659,636,Woodridge,IL
660,637,"",IL
661,638,"",IL
662,639,Plainfield,IL
663,641,Chicago,IL
664,643,"",IL
665,644,Downers Grove,IL
666,645,"",IL
667,648,"",IL
668,649,"",IL
669,650,"",CA
670,651,San Diego,CA
671,652,Escondido,CA
672,653,"",CA
673,654,"",CA
674,655,"",CA
675,656,"",CA
676,657,San Diego,CA
677,658,"",CO
678,659,"",CA
679,660,"",FL
680,661,New Port Richey,FL
681,662,Clearwater,FL
682,663,Annapolis,MD
683,664,"",FL
684,666,Lincoln,NE
685,667,"",FL
686,668,Plant City,FL
687,669,"",FL
688,670,Tampa,FL
689,671,Palm Harbor,DC
690,671,Washington,FL
691,672,Hillsborough,FL
692,673,Temple Terrace,FL
693,674,Tampa,FL
694,675,Jacksonville,FL
695,679,Stratford,CT
696,680,Clearwater,FL
697,681,Tampa,FL
698,682,Wellsville,UT
699,683,"",UT
700,684,"",UT
701,685,Brigham City,UT
702,686,Kaysville City,UT
703,687,Hill AFB,UT
704,688,"",AL
705,688,"",GA
706,688,"",KY
707,688,"",MD
708,688,"",MS
709,688,"",NY
710,688,"",NC
711,688,"",OH
712,688,"",PA
713,688,"",SC
714,688,"",TN
715,688,"",VA
716,688,"",WV
717,690,"",UT
718,691,Ogden,UT
719,692,Ogden,UT
720,693,"",OR
721,694,Dugway Proving Ground,UT
722,695,Clearfield,UT
723,696,North Logan,UT
724,698,"",UT
725,699,Ogden,UT
726,700,Ann Arbor,MI
727,702,Salt Lake City,UT
728,704,"",UT
729,706,"",UT
730,707,La Verne,CA
731,708,Elmore,""
732,708,Elmore,""
733,708,Delta,""
734,708,"",OH
735,708,"",UT
736,709,Salt Lake City,UT
737,710,Bingham Canyon,CO
738,710,Lakewood,UT
739,711,Bingham Canyon,KS
740,711,Wichita,UT
741,712,Columbus,GA
742,713,Atlanta,GA
743,714,Albany,GA
744,715,Reynolds,GA
745,716,Albany,GA
746,717,"",GA
747,718,Columbus,GA
748,719,"",GA
749,721,"",GA
750,722,Lumpkin,GA
751,723,Colquitt,GA
752,724,Alexandria,VA
753,725,"",GA
754,726,Albany,GA
755,727,Dawson,GA
756,728,"",TX
757,729,Vienna,GA
758,730,Fairfax,VA
759,731,Ft. Valley,GA
760,732,"",CO
761,733,"",OK
762,734,Dawson,GA
763,735,Columbus,GA
764,736,Americus,GA
765,737,Colquit,GA
766,738,"",GA
767,739,Minden,LA
768,740,Niskayuna,NY
769,741,Tyrone,GA
770,742,Alexandria,VA
771,743,West Point,GA
772,745,Albany,GA
773,746,Columbus,GA
774,748,Donalsonville,GA
775,749,Columbus,GA
776,750,"",IL
777,751,"",GA
778,752,Albany,GA
779,753,Vienna,GA
780,754,Bethesda,MD
781,755,Columbus,GA
782,756,"",GA
783,757,Albany,GA
784,758,"Albany, Marine Logistics Base",GA
785,759,Albany,GA
786,760,Houston,TX
787,761,Atlanta,GA
788,763,"",GA
789,764,Athens,GA
790,765,"",GA
791,766,"",TX
792,767,"",NY
793,768,Valdosta,GA
794,769,Dawson,GA
795,770,Dawson,GA
796,771,Tifton,GA
797,772,"",GA
798,773,Byron,GA
799,774,"",GA
800,775,Byron,GA
801,776,Tifton,GA
802,777,"",GA
803,778,Keauhaha,HI
804,779,Faribault Army National Guard,MN
805,780,Jefferson Barracks,MO
806,781,Missoula Armory,MT
807,782,Baton Rouge,LA
808,783,Homestead Air Reserve Base,FL
809,784,Dawson,GA
810,785,Arkadelphia,AR
811,786,Lake County,IL
812,787,Mt Vernon Armory,IL
813,788,Lafayette,IN
814,789,Baton Rouge,LA
815,790,Niagara Falls,NY
816,791,Fort Hamilton,NY
817,792,Columbus,OH
818,793,Springfield,OH
819,794,Fort Sill,OK
820,795,McAlester,OK
821,796,Norman,OK
822,797,Vance AFB,OK
823,798,West Oklahoma City,OK
824,799,AFRC Bristol,PA
825,800,AFRC Scranton,PA
826,801,East Houston,TX
827,802,Fort Bliss,TX
828,803,Northwest Houston,TX
829,804,Rutland,VT
830,805,Yakima,WA
831,806,Joint Forces Hqtrs. Cheyenne,WY
832,807,Farmingdale,NY
833,808,Fort Knox,KY
834,809,Bell,CA
835,810,Englewood,CO
836,811,"",GA
837,812,Duluth,GA
838,812,Chelmsford,MA
839,813,"",GA
840,814,Atlanta,GA
841,815,"",GA
842,816,Twentynine Palms,CA
843,817,"",NY
844,818,Stony Brook,NY
845,819,"",NY
846,820,"",NY
847,821,"",NY
848,823,Selden,NY
849,824,Whiteman AFB,MO
850,825,Jacksonville IAP,FL
851,826,"",NY
852,827,Southampton,NY
853,828,"",NY
854,829,Centereach,NY
855,830,Redstone Arsenal,AL
856,831,Farmingdale,NY
857,832,Stony Brook,NY
858,833,Aberdeen Proving Ground,MD
859,834,Stony Brook,NY
860,835,Fort Drum,NY
861,836,Fort Worth,TX
862,837,Garden Grove,CA
863,838,Butte,MT
864,839,Ellsworth,WI
865,840,Greenport,FL
866,840,Sanford,NY
867,841,Philadelphia,PA
868,842,"",TN
869,843,Collierville,TN
870,844,"",TN
871,846,"",TN
872,847,Poplarville,MS
873,848,Stoneville,MS
874,849,Fort Campbell,KY
875,850,Klamath Falls,OR
876,851,Portland,OR
877,852,Portland,OR
878,853,Portland,OR
879,854,Salem,OR
880,855,Gresham,FL
881,856,Sandy,OR
882,857,Corvallis,OR
883,858,"",CA
884,859,"",OR
885,861,Corvalis,OR
886,862,Corvalis,OR
887,863,Scappoose,OR
888,864,Corvalis,OR
889,865,Washington,DC
890,866,"",ID
891,866,"",OR
892,866,"",WA
893,867,"",ID
894,867,"",OR
895,867,"",WA
896,868,"",OR
897,869,"",OR
898,870,Oregon City,OR
899,871,"",OR
900,872,"",OR
901,873,"",OR
902,874,Portland,OR
903,875,Salem,OR
904,877,"",OR
905,878,Washington,DC
906,879,Portland,OR
907,880,Corvalis,ID
908,880,Moscow,OR
909,881,Portland,OR
910,882,"",OR
911,883,"",OR
912,884,Portland,OR
913,885,"",OR
914,886,"",OR
915,887,Joplin,MO
916,889,Joplin,MO
917,890,Springfield,MO
918,892,Joplin,MO
919,893,Springfield,MO
920,894,Joplin,MO
921,895,"",MO
922,896,"",MO
923,897,"",LA
924,898,"",LA
925,899,Springfield,MO
926,900,"",LA
927,901,Springfield,MO
928,902,"",MO
929,903,Joplin,MO
930,904,"",MO
931,905,Springfield,MO
932,906,Ozark,MO
933,907,"",MO
934,908,"",MO
935,909,"",MO
936,910,Joplin,MO
937,911,"",MO
938,912,"",MO
939,913,"",NY
940,914,Mobile,AL
941,915,Atmore,AL
942,916,Mobile,AL
943,917,Jackson,AL
944,918,Mobile,AL
945,919,"",FL
946,919,"",GA
947,919,"",NC
948,919,"",SC
949,919,"",VA
950,920,"",VA
951,921,Mobile,AL
952,922,Bay Minette,AL
953,923,"",AL
954,924,Mobile,AL
955,925,"",MS
956,926,Mobile,AL
957,927,Mobile,AL
958,928,Tuscaloosa,AL
959,929,"",AL
960,930,"",AL
961,931,"",CA
962,932,Rancho Mirage,CA
963,933,Moreno Valley,CA
964,934,"",CA
965,935,Rancho Mirage,CA
966,936,"",CA
967,937,"",GA
968,938,Wright-Patterson AFB,OH
969,939,Moreno Valley,CA
970,940,Moreno Valley,CA
971,941,"",CA
972,942,"",CA
973,943,"",CA
974,945,"",CA
975,946,Burlington,MA
976,947,Washington Navy Yard,DC
977,948,Fayetteville,AR
978,949,University of Arkansas,AR
979,950,"",AR
980,951,Fort Leonard Wood,MO
981,952,Fort Leonard Wood,MO
982,954,"",AR
983,955,Fort Smith,AR
984,956,"",MD
985,957,"",AR
986,958,Harrison,AR
987,959,"",AR
988,960,Fayetteville,AR
989,961,"",AR
990,962,Fayetteville,AR
991,963,Rogers,AR
992,964,Fayetteville,AR
993,965,"",MT
994,966,"",AR
995,966,"",IA
996,966,"",KS
997,967,Booneville,AR
998,968,Little Rock,AR
999,969,Little Rock,AR
1000,970,Little Rock,AR
1001,971,Fayetteville,AR
1002,972,"",AR
1003,973,Tamuning,""
1004,975,Mangilao,""
1005,976,Guam,""
1006,977,Andersen AFB,""
1007,978,Jay,OK
1008,979,Tishomingo,OK
1009,980,"",OK
1010,981,McAlester,OK
1011,982,North Kingstown,RI
1012,983,Corpus Christi,TX
1013,984,Sequoyah,OK
1014,985,Camp Gruber,OK
1015,986,Tahlequah,OK
1016,987,"",PA
1017,988,"",OK
1018,989,"",NC
1019,990,"",OK
1020,992,"",OK
1021,993,Tulsa,OK
1022,994,Kaneohe Bay,HI
1023,995,New River,NC
1024,996,Yuma,AZ
1025,997,Quantico,VA
1026,998,Camp Lejeune,NC
1027,999,Twentynine Palms,CA
1028,1000,Camp Pendleton,CA
1029,1001,Camp Pendleton,CA
1030,1002,Bangor,WA
1031,1003,Camp Pendleton,CA
1032,1004,Camp Pendleton,CA
1033,1005,Camp Lejeune,NC
1034,1006,Camp Lejeune,NC
1035,1008,"",IA
1036,1009,"",IA
1037,1010,Des Moines,IA
1038,1011,Des Moines,IA
1039,1012,"",IA
1040,1013,"",IA
1041,1014,Arkeny,IA
1042,1015,Des Moines,IA
1043,1016,Des Moines,IA
1044,1017,Des Moines,IA
1045,1018,"",VT
1046,1019,Des Moines,IA
1047,1020,Cedar Rapids,IA
1048,1021,"",IA
1049,1022,"",IA
1050,1023,"",IA
1051,1025,Camp Dodge,IA
1052,1026,"",TX
1053,1027,Des Moines,IA
1054,1028,Clive,IA
1055,1029,Des Moines,IA
1056,1030,West Des Moines,IA
1057,1031,Ralston,IA
1058,1031,San Diego,CA
1059,1032,"",IA
1060,1033,Des Moines,IA
1061,1034,Ames,IA
1062,1035,Ankeny,IA
1063,1036,"",VA
1064,1037,Clifton Forge,VA
1065,1038,"",VA
1066,1039,"",VA
1067,1040,"",VA
1068,1041,Abingdon,VA
1069,1042,"",VA
1070,1043,Radford,VA
1071,1044,Radford,VA
1072,1045,Charlottesville,VA
1073,1046,"",HI
1074,1047,"",HI
1075,1048,"",TX
1076,1049,Bristol,TN
1077,1050,"",TX
1078,1051,"",KY
1079,1051,"",TN
1080,1052,"",VA
1081,1053,"",VA
1082,1054,Blacksburg,VA
1083,1055,"",VA
1084,1056,"",VA
1085,1057,"",VA
1086,1058,"",VA
1087,1059,Lafayette,LA
1088,1060,"",LA
1089,1061,Lake Charles,LA
1090,1062,Lafayette Parish,LA
1091,1063,Fort Carson,CO
1092,1064,Fort Leavenworth,KS
1093,1065,Fort Riley,KS
1094,1066,Fort Bragg,NC
1095,1067,Fort Lewis,WA
1096,1068,Fort Stewart,GA
1097,1069,Fort Drum,NY
1098,1070,Fort Hood,TX
1099,1071,Fort Bliss,TX
1100,1072,Fort Sam Houston,TX
1101,1073,Fort Campbell,KY
1102,1074,Fort Eustis,VA
1103,1075,Fort Lee,VA
1104,1076,Fort Myer,VA
1105,1077,Fort Wainwright,AK
1106,1078,Fort Richardson,AK
1107,1079,Fort Leonard Wood,MO
1108,1080,Fort Shafter,HI
1109,1081,Schofield Barracks,HI
1110,1082,Schofield Barracks,HI
1111,1083,Wheeler AFB,HI
1112,1084,Fort Leavenworth,KS
1113,1085,Fort Stewart,GA
1114,1086,Fort Hood,TX
1115,1087,Camp Humphreys,""
1116,1088,Camp Humphreys,""
1117,1089,Fort Bragg,NC
1118,1091,"",LA
1119,1092,"",MA
1120,1093,Lafayette,LA
1121,1094,"",LA
1122,1095,"",KY
1123,1096,Lake Charles,LA
1124,1097,Lafayette,LA
1125,1098,"",LA
1126,1099,"",LA
1127,1100,Fairfax,AL
1128,1100,Eufaula,LA
1129,1100,Slidell,VA
1130,1101,"",LA
1131,1102,"",LA
1132,1103,Tyndall AFB,FL
1133,1104,Nevo Selo Fos,""
1134,1105,Mihail Kogalniceanu (MK) Air Base,""
1135,1106,"",FL
1136,1107,Lynn Haven,FL
1137,1108,Tyndall Air Force Base,FL
1138,1109,"",FL
1139,1110,Panama City,FL
1140,1111,Shaw AFB,SC
1141,1112,Cross City,FL
1142,1113,"",FL
1143,1114,"",FL
1144,1115,Lackland AFB,TX
1145,1116,Fort Jackson,SC
1146,1117,Tallahassee,FL
1147,1118,"",FL
1148,1119,Quincy,FL
1149,1120,"",FL
1150,1121,"",FL
1151,1122,Fort Sam Houston,TX
1152,1123,Tampa,FL
1153,1124,"",FL
1154,1125,Crawfordville,FL
1155,1126,Tyndall Air Force Base,FL
1156,1127,Tallahassee,FL
1157,1128,Fort Sam Houston,TX
1158,1129,Fort Sam Houston,TX
1159,1130,Tyndall Air Force Base,FL
1160,1131,Tallahassee,FL
1161,1132,"",FL
